trnOpDate,staCode,gateInComingCnt,gateOutGoingCnt
20240105,7260,192,213
20240105,7270,153,129
20240105,7280,49,32
20240105,7290,736,860
20240105,7300,210,217
20240105,7310,867,764
20240105,7320,156,280
20240105,7330,192,156
20240105,7331,12,13
20240105,7332,2143,2143
20240105,7333,11,19
20240105,7334,20,15
20240105,7335,214,229
20240105,7336,229,240
20240105,7350,847,819
20240105,7360,6934,7275
20240105,7361,38,54
20240105,7362,287,314
20240105,7380,838,830
20240105,7390,603,612
20240106,900,10115,9710
20240106,910,1402,1599
20240106,920,2004,1855
20240106,930,5317,5132
20240106,940,2394,2276
20240106,950,1966,1623
20240106,960,10182,10302
20240106,970,6677,6458
20240106,980,12139,12705
20240106,990,15472,14710
20240106,1000,62783,59872
20240106,1010,4947,5076
20240106,1020,24999,24111
20240106,1030,3055,2830
20240106,1040,13808,13684
20240106,1050,1344,1250
20240106,1060,1692,1700
20240106,1070,8547,8603
20240106,1080,27397,29021
20240106,1090,8505,8704
20240106,1100,26375,27262
20240106,1110,5876,5712
20240106,1120,4814,4725
20240106,1130,1836,1769
20240106,1140,286,288
20240106,1150,788,814
20240106,1160,3448,3542
20240106,1170,5733,5701
20240106,1180,4925,4887
20240106,1190,2236,2321
20240106,1191,351,290
20240106,1192,2070,1828
20240106,1193,912,807
20240106,1194,3367,3350
20240106,1201,83,97
20240106,1202,255,154
20240106,1203,744,716
20240106,1204,99,110
20240106,1205,56,46
20240106,1206,118,132
20240106,1207,7,72
20240106,1208,815,860
20240106,1210,22774,22445
20240106,1220,1067,952
20240106,1230,611,585
20240106,1240,285,277
20240106,1250,8122,8458
20240106,2110,53,54
20240106,2120,65,71
20240106,2130,1120,1063
20240106,2140,25,27
20240106,2150,869,908
20240106,2160,64,61
20240106,2170,754,802
20240106,2180,1252,1420
20240106,2190,332,336
20240106,2200,2754,2898
20240106,2210,61,69
20240106,2220,1214,1348
20240106,2230,2857,2709
20240106,2240,420,408
20240106,2250,705,674
20240106,2260,1752,299
20240106,3140,356,353
20240106,3150,943,972
20240106,3160,4970,5149
20240106,3170,108,95
20240106,3180,1053,1121
20240106,3190,825,991
20240106,3210,805,878
20240106,3220,1930,1941
20240106,3230,7921,8428
20240106,3240,905,877
20240106,3250,2457,2468
20240106,3260,711,649
20240106,3270,2742,2769
20240106,3280,2567,2432
20240106,3290,1538,1475
20240106,3300,29508,30598
20240106,3310,1958,1913
20240106,3320,3170,2801
20240106,3330,759,782
20240106,3340,9452,8349
20240106,3350,693,2155
20240106,3360,13182,13685
20240106,3370,1122,1288
20240106,3380,771,837
20240106,3390,6864,7434
20240106,3400,516,551
20240106,3410,994,1097
20240106,3420,2235,2591
20240106,3430,999,1180
20240106,3431,9,88
20240106,3432,97,211
20240106,3433,12,124
20240106,3434,992,256
20240106,3435,95,244
20240106,3436,135,303
20240106,3450,736,760
20240106,3460,214,214
20240106,3470,5511,5832
20240106,3480,1880,1991
20240106,3490,125,147
20240106,4050,1595,1522
20240106,4060,1978,1725
20240106,4070,637,646
20240106,4080,10284,10968
20240106,4090,648,620
20240106,4100,142,167
20240106,4110,447,502
20240106,4120,4411,4685
20240106,4130,546,539
20240106,4140,492,495
20240106,4150,1084,1046
20240106,4160,168,197
20240106,4170,3143,2943
20240106,4180,1116,871
20240106,4190,2248,2086
20240106,4200,3183,2766
20240106,4210,3182,2665
20240106,4220,26654,27019
20240106,4250,1259,1406
20240106,4260,851,823
20240106,4270,416,383
20240106,4271,449,382
20240106,4272,3540,3256
20240106,4290,1216,1194
20240106,4300,1591,1550
20240106,4310,2532,2466
20240106,4320,1562,1779
20240106,4330,2197,2027
20240106,4340,12660,12368
20240106,4350,701,732
20240106,4360,847,791
20240106,4370,1311,1422
20240106,4380,603,602
20240106,4390,674,675
20240106,4400,15829,15566
20240106,4410,865,844
20240106,4420,1636,1516
20240106,4430,1180,1165
20240106,4440,5731,5291
20240106,4450,648,614
20240106,4460,1247,1267
20240106,4470,143,132
20240106,5000,10113,10207
20240106,5010,205,223
20240106,5020,210,210
20240106,5030,930,901
20240106,5040,318,326
20240106,5050,3884,4017
20240106,5060,70,78
20240106,5070,422,459
20240106,5080,14,19
20240106,5090,445,478
20240106,5100,185,179
20240106,5110,60,164
20240106,5120,1186,1310
20240106,5130,107,0
20240106,5140,0,2
20240106,5160,0,2
20240106,5190,209,220
20240106,5200,45,52
20240106,5210,859,997
20240106,5220,166,183
20240106,5230,882,892
20240106,5240,17,25
20240106,6000,4831,4693
20240106,6010,3,4
20240106,6020,222,189
20240106,6030,25,40
20240106,6040,7,4
20240106,6050,524,503
20240106,6060,14,13
20240106,6070,928,924
20240106,6080,171,163
20240106,6090,10,11
20240106,6100,11,15
20240106,6110,1287,1146
20240106,6120,9,7
20240106,6130,522,741
20240106,6140,23,32
20240106,6150,5,6
20240106,6160,526,597
20240106,6170,35,33
20240106,6180,293,339
20240106,6190,17,16
20240106,6200,30,39
20240106,6210,51,51
20240106,6220,401,347
20240106,6230,8,8
20240106,6240,549,312
20240106,6250,534,477
20240106,7000,10622,10567
20240106,7010,133,121
20240106,7020,3,4
20240106,7030,907,850
20240106,7040,21,16
20240106,7050,32,30
20240106,7060,333,344
20240106,7070,5,7
20240106,7080,16,10
20240106,7090,526,620
20240106,7100,258,162
20240106,7110,8,6
20240106,7120,457,497
20240106,7130,607,605
20240106,7150,694,734
20240106,7160,5044,5261
20240106,7170,46,39
20240106,7180,142,150
20240106,7190,4243,4685
20240106,7200,139,141
20240106,7210,2278,2570
20240106,7220,115,110
20240106,7230,964,1041
20240106,7240,184,215
20240106,7250,80,74
20240106,7260,270,289
20240106,7270,435,224
20240106,7280,57,41
20240106,7290,1157,1376
20240106,7300,213,270
20240106,7310,743,812
20240106,7320,330,541
20240106,7330,642,545
20240106,7331,30,34
20240106,7332,2008,2057
20240106,7333,24,48
20240106,7334,63,41
20240106,7335,401,410
20240106,7336,416,388
20240106,7350,1533,1506
20240106,7360,6374,7061
20240106,7361,113,123
20240106,7362,395,444
20240106,7380,706,657
20240106,7390,429,470
20240107,900,8315,8000
20240107,910,1249,1338
20240107,920,1728,1745
20240107,930,4401,4513
20240107,940,1848,1895
20240107,950,1529,1403
20240107,960,7851,8491
20240107,970,5033,5300
20240107,980,10317,10467
20240107,990,12313,12981
20240107,1000,55713,57125
20240107,1010,4314,4422
20240107,1020,22817,24195
20240107,1030,2413,2402
20240107,1040,12638,13008
20240107,1050,1213,1178
20240107,1060,1516,1452
20240107,1070,7702,7507
20240107,1080,28272,28001
20240107,1090,8014,8395
20240107,1100,28463,29779
20240107,1110,5145,5239
20240107,1120,4602,5117
20240107,1130,1862,1770
20240107,1140,276,265
20240107,1150,738,782
20240107,1160,3281,3514
20240107,1170,6428,7396
20240107,1180,4684,5167
20240107,1190,1776,2115
20240107,1191,276,289
20240107,1192,1535,2443
20240107,1193,689,1041
20240107,1194,3976,2641
20240107,1201,72,58
20240107,1202,233,130
20240107,1203,608,560
20240107,1204,105,97
20240107,1205,40,31
20240107,1206,108,118
20240107,1207,7,94
20240107,1208,834,806
20240107,1210,21496,22874
20240107,1220,1031,1093
20240107,1230,681,556
20240107,1240,262,241
20240107,1250,8753,8600
20240107,2110,68,45
20240107,2120,75,74
20240107,2130,922,1359
20240107,2140,28,24
20240107,2150,906,851
20240107,2160,51,50
20240107,2170,891,663
20240107,2180,1515,1181
20240107,2190,354,319
20240107,2200,3383,2889
20240107,2210,79,58
20240107,2220,1636,1275
20240107,2230,3220,3082
20240107,2240,569,471
20240107,2250,696,567
20240107,2260,967,247
20240107,3140,368,320
20240107,3150,1041,903
20240107,3160,5073,4753
20240107,3170,105,138
20240107,3180,1112,979
20240107,3190,898,766
20240107,3210,849,743
20240107,3220,2051,2255
20240107,3230,9470,8580
20240107,3240,873,832
20240107,3250,2689,2648
20240107,3260,723,698
20240107,3270,2570,2520
20240107,3280,2736,2752
20240107,3290,1470,1477
20240107,3300,32580,31862
20240107,3310,1735,1924
20240107,3320,2525,2673
20240107,3330,806,838
20240107,3340,8560,9830
20240107,3350,679,1466
20240107,3360,14283,13418
20240107,3370,1437,1220
20240107,3380,892,790
20240107,3390,8045,6729
20240107,3400,627,451
20240107,3410,1215,961
20240107,3420,2870,2091
20240107,3430,1292,1033
20240107,3431,6,10
20240107,3432,130,110
20240107,3433,20,27
20240107,3434,340,264
20240107,3435,133,125
20240107,3436,155,212
20240107,3450,981,780
20240107,3460,302,262
20240107,3470,6569,6244
20240107,3480,2453,2014
20240107,3490,165,124
20240107,4050,1519,1946
20240107,4060,2002,2213
20240107,4070,594,557
20240107,4080,11840,10711
20240107,4090,781,734
20240107,4100,276,190
20240107,4110,529,472
20240107,4120,5100,4417
20240107,4130,484,725
20240107,4140,538,437
20240107,4150,1219,1415
20240107,4160,144,134
20240107,4170,3068,3384
20240107,4180,875,1167
20240107,4190,2187,2631
20240107,4200,3179,3661
20240107,4210,2669,2659
20240107,4220,29112,27818
20240107,4250,1603,2066
20240107,4260,1014,1070
20240107,4270,425,492
20240107,4271,297,556
20240107,4272,3355,3694
20240107,4290,1115,1346
20240107,4300,1529,1619
20240107,4310,2665,3168
20240107,4320,1623,1971
20240107,4330,2084,2449
20240107,4340,13296,13958
20240107,4350,717,712
20240107,4360,792,798
20240107,4370,1259,1254
20240107,4380,604,566
20240107,4390,712,658
20240107,4400,16265,15973
20240107,4410,815,798
20240107,4420,1516,1583
20240107,4430,1145,1157
20240107,4440,5549,6506
20240107,4450,640,603
20240107,4460,1138,1085
20240107,4470,105,151
20240107,5000,11176,11010
20240107,5010,217,239
20240107,5020,240,223
20240107,5030,865,767
20240107,5040,312,315
20240107,5050,4480,3953
20240107,5060,39,32
20240107,5070,513,482
20240107,5080,19,19
20240107,5090,544,445
20240107,5100,171,130
20240107,5110,65,128
20240107,5120,1466,1102
20240107,5130,64,10
20240107,5160,3,3
20240107,5190,304,253
20240107,5200,41,19
20240107,5210,1019,738
20240107,5220,212,184
20240107,5230,1105,973
20240107,5240,14,16
20240107,6000,5695,5650
20240107,6010,16,15
20240107,6020,278,185
20240107,6030,22,13
20240107,6040,3,2
20240107,6050,641,504
20240107,6060,2,1
20240107,6070,769,476
20240107,6080,200,133
20240107,6090,4,4
20240107,6100,18,5
20240107,6110,1426,1240
20240107,6120,6,9
20240107,6130,850,518
20240107,6140,80,25
20240107,6150,11,9
20240107,6160,540,338
20240107,6170,79,26
20240107,6180,365,298
20240107,6190,22,13
20240107,6200,59,42
20240107,6210,34,17
20240107,6220,341,345
20240107,6230,4,2
20240107,6240,547,462
20240107,6250,625,604
20240107,7000,12562,11577
20240107,7010,131,136
20240107,7020,7,12
20240107,7030,782,735
20240107,7040,29,9
20240107,7050,40,38
20240107,7060,256,252
20240107,7070,4,7
20240107,7080,6,5
20240107,7090,534,392
20240107,7100,142,119
20240107,7110,3,5
20240107,7120,380,411
20240107,7130,532,548
20240107,7150,361,378
20240107,7160,4937,4255
20240107,7170,41,33
20240107,7180,79,72
20240107,7190,3850,3805
20240107,7200,100,95
20240107,7210,2390,1951
20240107,7220,60,59
20240107,7230,851,769
20240107,7240,86,56
20240107,7250,76,92
20240107,7260,210,172
20240107,7270,231,140
20240107,7280,47,26
20240107,7290,910,930
20240107,7300,140,145
20240107,7310,609,628
20240107,7320,338,559
20240107,7330,298,257
20240107,7331,24,7
20240107,7332,1611,1619
20240107,7333,18,21
20240107,7334,25,27
20240107,7335,303,316
20240107,7336,342,268
20240107,7350,1251,1124
20240107,7360,4936,5647
20240107,7361,76,96
20240107,7362,194,196
20240107,7380,533,488
20240107,7390,374,370
20240108,900,8487,8218
20240108,910,1556,1578
20240108,920,2668,2332
20240108,930,6679,6676
20240108,940,2903,2934
20240108,950,2688,2174
20240108,960,11128,11752
20240108,970,13970,14198
20240108,980,15020,15633
20240108,990,19457,19695
20240108,1000,58342,58287
20240108,1010,5278,5329
20240108,1020,22763,22812
20240108,1030,3576,3561
20240108,1040,14280,14379
20240108,1050,1414,1392
20240108,1060,1824,1786
20240108,1070,9246,9209
20240108,1080,26161,27046
20240108,1090,10285,10156
20240108,1100,22913,23664
20240108,1110,6561,6314
20240108,1120,5364,5078
20240108,1130,1767,1798
20240108,1140,385,382
20240108,1150,1041,1071
20240108,1160,3539,3497
20240108,1170,5624,5811
20240108,1180,6190,6023
20240108,1190,3069,3042
20240108,1191,276,324
20240108,1192,1954,2155
20240108,1193,630,732
20240108,1194,3446,3264
20240108,1201,76,78
20240108,1202,304,170
20240108,1203,410,438
20240108,1204,77,71
20240108,1205,44,44
20240108,1206,25,34
20240108,1207,5,166
20240108,1208,220,197
20240108,1210,17619,18060
20240108,1220,1442,1315
20240108,1230,671,619
20240108,1240,307,288
20240108,1250,8519,8474
20240108,2110,30,33
20240108,2120,92,104
20240108,2130,1186,1187
20240108,2140,23,38
20240108,2150,431,393
20240108,2160,53,58
20240108,2170,761,664
20240108,2180,1556,1410
20240108,2190,278,286
20240108,2200,2239,2137
20240108,2210,84,86
20240108,2220,1170,1067
20240108,2230,2133,2167
20240108,2240,406,379
20240108,2250,763,667
20240108,2260,1148,212
20240108,3140,362,345
20240108,3150,756,871
20240108,3160,5605,5592
20240108,3170,156,152
20240108,3180,803,819
20240108,3190,668,640
20240108,3210,503,468
20240108,3220,2145,2109
20240108,3230,6530,6490
20240108,3240,1039,925
20240108,3250,2105,2136
20240108,3260,664,640
20240108,3270,2431,2345
20240108,3280,2037,1862
20240108,3290,1387,1339
20240108,3300,20112,18122
20240108,3310,1850,1824
20240108,3320,3233,3056
20240108,3330,535,548
20240108,3340,5864,6757
20240108,3350,575,1588
20240108,3360,11099,10816
20240108,3370,1058,1038
20240108,3380,722,740
20240108,3390,6928,6527
20240108,3400,537,524
20240108,3410,1110,1106
20240108,3420,2358,2167
20240108,3430,891,908
20240108,3431,5,8
20240108,3432,68,45
20240108,3433,11,14
20240108,3434,138,82
20240108,3435,57,124
20240108,3436,60,58
20240108,3450,711,675
20240108,3460,186,180
20240108,3470,4589,4569
20240108,3480,1665,1622
20240108,3490,124,116
20240108,4050,1553,1694
20240108,4060,1697,1831
20240108,4070,799,827
20240108,4080,8080,7988
20240108,4090,662,631
20240108,4100,177,171
20240108,4110,598,571
20240108,4120,4789,4669
20240108,4130,993,941
20240108,4140,549,528
20240108,4150,1207,1229
20240108,4160,168,178
20240108,4170,3266,3398
20240108,4180,1596,1474
20240108,4190,2157,2203
20240108,4200,2751,2939
20240108,4210,3514,3512
20240108,4220,21382,21433
20240108,4250,1233,1485
20240108,4260,707,751
20240108,4270,403,401
20240108,4271,629,808
20240108,4272,2216,2368
20240108,4290,2435,2026
20240108,4300,1674,1659
20240108,4310,2401,2423
20240108,4320,1303,1536
20240108,4330,2213,2335
20240108,4340,9794,9981
20240108,4350,868,811
20240108,4360,825,842
20240108,4370,1439,1412
20240108,4380,458,456
20240108,4390,661,726
20240108,4400,11988,11873
20240108,4410,868,903
20240108,4420,1667,1577
20240108,4430,1459,1378
20240108,4440,5100,4946
20240108,4450,678,633
20240108,4460,1162,1212
20240108,4470,151,147
20240108,5000,9034,9035
20240108,5010,265,245
20240108,5020,192,181
20240108,5030,860,876
20240108,5040,255,266
20240108,5050,3508,3356
20240108,5060,240,187
20240108,5070,544,510
20240108,5080,41,32
20240108,5090,500,472
20240108,5100,151,157
20240108,5110,74,140
20240108,5120,948,871
20240108,5130,59,1
20240108,5140,1,1
20240108,5190,164,188
20240108,5200,22,22
20240108,5210,683,626
20240108,5220,156,141
20240108,5230,832,712
20240108,5240,17,15
20240108,6000,3636,4089
20240108,6010,5,5
20240108,6020,194,246
20240108,6030,59,59
20240108,6040,9,7
20240108,6050,561,542
20240108,6060,9,7
20240108,6070,433,505
20240108,6080,173,174
20240108,6090,7,5
20240108,6100,6,9
20240108,6110,1002,1087
20240108,6120,12,12
20240108,6130,514,487
20240108,6140,39,43
20240108,6150,7,1
20240108,6160,402,416
20240108,6170,49,28
20240108,6180,343,326
20240108,6190,14,11
20240108,6200,20,38
20240108,6210,45,43
20240108,6220,340,325
20240108,6230,4,11
20240108,6240,541,385
20240108,6250,519,520
20240108,7000,8131,8706
20240108,7010,179,204
20240108,7020,16,12
20240108,7030,609,571
20240108,7040,31,30
20240108,7050,53,58
20240108,7060,852,873
20240108,7070,13,11
20240108,7080,19,13
20240108,7090,783,736
20240108,7100,186,190
20240108,7110,10,10
20240108,7120,441,535
20240108,7130,675,741
20240108,7150,571,531
20240108,7160,4405,4178
20240108,7170,36,43
20240108,7180,139,129
20240108,7190,3694,3507
20240108,7200,216,246
20240108,7210,1718,1757
20240108,7220,106,123
20240108,7230,1073,1065
20240108,7240,45,39
20240108,7250,88,64
20240108,7260,197,184
20240108,7270,87,65
20240108,7280,29,11
20240108,7290,532,556
20240108,7300,174,179
20240108,7310,720,733
20240108,7320,109,110
20240108,7330,38,50
20240108,7331,9,7
20240108,7332,1467,1379
20240108,7333,9,7
20240108,7334,19,7
20240108,7335,151,171
20240108,7336,127,141
20240108,7350,586,597
20240108,7360,5116,5486
20240108,7361,31,24
20240108,7362,147,168
20240108,7380,814,768
20240108,7390,580,596
20240109,900,8407,7743
20240109,910,1550,1598
20240109,920,2712,2366
20240109,930,6487,6517
20240109,940,2840,2831
20240109,950,2785,2181
20240109,960,11349,12012
20240109,970,14239,14377
20240109,980,14984,15877
20240109,990,18883,19139
20240109,1000,56747,56391
20240109,1010,5061,5019
20240109,1020,22264,22215
20240109,1030,3635,3563
20240109,1040,13895,13973
20240109,1050,1439,1446
20240109,1060,1764,1762
20240109,1070,8928,9126
20240109,1080,25391,26234
20240109,1090,9958,9654
20240109,1100,21501,21986
20240109,1110,6235,6081
20240109,1120,5120,4795
20240109,1130,1668,1655
20240109,1140,365,382
20240109,1150,1044,1051
20240109,1160,3419,3470
20240109,1170,5138,5386
20240109,1180,5966,5932
20240109,1190,3174,3208
20240109,1191,269,285
20240109,1192,1925,1977
20240109,1193,668,699
20240109,1194,3164,3168
20240109,1201,69,71
20240109,1202,296,157
20240109,1203,441,455
20240109,1204,72,74
20240109,1205,39,37
20240109,1206,18,26
20240109,1207,8,153
20240109,1208,144,156
20240109,1210,16822,16522
20240109,1220,1316,1182
20240109,1230,652,635
20240109,1240,282,275
20240109,1250,7973,7997
20240109,2110,44,42
20240109,2120,88,86
20240109,2130,1135,1143
20240109,2140,22,25
20240109,2150,388,384
20240109,2160,51,48
20240109,2170,659,668
20240109,2180,1439,1434
20240109,2190,261,262
20240109,2200,2131,2077
20240109,2210,89,83
20240109,2220,1040,1056
20240109,2230,1972,2018
20240109,2240,425,408
20240109,2250,622,647
20240109,2260,630,204
20240109,3140,337,336
20240109,3150,758,732
20240109,3160,5361,5222
20240109,3170,133,128
20240109,3180,798,793
20240109,3190,672,647
20240109,3210,479,466
20240109,3220,2123,2173
20240109,3230,5874,6222
20240109,3240,995,906
20240109,3250,1932,1997
20240109,3260,618,604
20240109,3270,2340,2421
20240109,3280,1918,1943
20240109,3290,1241,1197
20240109,3300,17414,16454
20240109,3310,1729,1690
20240109,3320,3232,3025
20240109,3330,510,516
20240109,3340,5425,5259
20240109,3350,539,977
20240109,3360,10253,10366
20240109,3370,968,1036
20240109,3380,665,752
20240109,3390,6284,6216
20240109,3400,476,499
20240109,3410,1004,1043
20240109,3420,2053,2084
20240109,3430,926,908
20240109,3431,10,13
20240109,3432,55,59
20240109,3433,14,17
20240109,3434,182,94
20240109,3435,46,80
20240109,3436,65,77
20240109,3450,643,659
20240109,3460,172,157
20240109,3470,4242,4264
20240109,3480,1532,1542
20240109,3490,132,131
20240109,4050,1411,1421
